Feature ID	Taxon	Confidence
2f5695c1563063d2b821ab2eecfa3bd3	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9998193031749771
5db694edf839eff28cb6a47bb5b50693	k__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pir4_lineage; s__midas_s_6709	0.9839204951662591
62925abc081ef537aea1336e58a4548a	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_vadinHA17; g__midas_g_410; s__midas_s_410	0.8403202170882396
353069fb5e4736dc8211b3258b69484a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Oligella; s__midas_s_90848	0.9993852587440931
04869be25e3dc4d526ce3824d407aedf	k__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Aminivibrio; s__Aminivibrio_pyruvatiphilus	0.9689230403812655
6075255b58efbd350ad34112f80f970a	k__Bacteria; p__Firmicutes; c__Dethiobacteria; o__Dethiobacterales; f__Dethiobacteraceae; g__midas_g_114992; s__midas_s_114992	0.7487615734315551
d6fd8cc30f52c997d8a550fdb5b27dfd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Acetoanaerobium; s__Acetoanaerobium_pronyense	0.8600747341412807
a061d8883eca2028db1d268500722130	k__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__Cloacimonadaceae; g__LNR_A2-18	0.998401875001636
1f1ff56fd37c5c9b1a9ac7b1d99e10b0	k__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__midas_g_52; s__midas_s_52	0.9258625209380033
5a6520a634bb27352c524ba237fd0d64	k__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelothrix; s__midas_s_22101	0.8032567423993683
e9e060e5e0e46911cad92b8292aeefd7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Proteiniclasticum; s__Proteiniclasticum_ruminis	0.9814561242166377
9ed237717a8acfee025acae12af008c7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Proteinivoracales; f__midas_f_1799; g__midas_g_1799	0.7015081956165148
6e1033c6e6967070ae588a9acaa1bf99	k__Bacteria; p__Firmicutes; c__Limnochordia; o__MBA03; f__midas_f_112; g__midas_g_8803; s__midas_s_91071	0.9618981676664341
bab16dfe7bab8f56e30de9733e5a5964	k__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales; f__midas_f_134; g__midas_g_134; s__midas_s_1266	0.9990531136052895
a6efdb52a04e05a2a1be52f5516784fa	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Thauera	0.9999876356221198
c7dd46acb5a820a3c0db61d863812de8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus	0.999996043036774
fb3e6be0517e6c8b7a27582c871b2ab3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Brassicibacter; g__midas_g_46689; s__midas_s_46689	0.99999549180133
3343d19c0bc1759a66023cbc86c92592	k__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__Cloacimonadaceae; g__LNR_A2-18	0.9911597402103688
933438389be903228499f1cd1abecd6e	k__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales; f__Smithellaceae; g__Smithella; s__midas_s_1067	0.8446880943305803
2b335f368deba69c6c95c18da31dc5f4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1	0.9999984118654301
4ced6b735a53af484d0cf4f620846dcd	k__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae	0.9988070554274521
b4047348b90c6f16b7fba7f7330bf87e	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__ST-12K33; g__midas_g_22; s__midas_s_22	0.9993746061469551
613cd0ab8ed46a361940e06efaecdb6d	k__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Thermovirga	0.9999999999768211
d96a2ea1b09f080f66ce79b9ddfa768e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9987214156808323
cb6e61a6c468d63ca89dc4f8c67e8554	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_vadinHA17; g__midas_g_19	0.9965440424855855
80a71af1012d953166a381de20ac5dd0	k__Bacteria; p__Halanaerobiaeota; c__Halanaerobiia; o__Halanaerobiales; f__Halobacteroidaceae; g__midas_g_109927; s__midas_s_109927	0.9014016959013084
e1abbababbc410f2f1faa24f6ccbc7f9	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.8933001911361206
95d0db82a69ee10f3b5ed0f06ba96949	k__Bacteria; p__Firmicutes; c__Limnochordia; o__MBA03; f__midas_f_112; g__midas_g_109803	0.801819194129747
28b5f35cfb5f0516e5e5f896428abdcd	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Aquamicrobium; s__Aquamicrobium_lusatiense	0.9878005599394776
535887d75db6f21831a65b42a9d5752f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Run-SP154; f__midas_f_27; g__midas_g_70; s__midas_s_219	0.9545151947808835
9cef27fb5c42d04a7e949300061958c1	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__midas_g_497	0.999999876859136
0b9c934012caa8a6606599ddcb49c15b	k__Bacteria; p__Firmicutes	0.8887193015329286
ef9fddde19882aba901f1b0419ec09d8	k__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__Cloacimonadaceae; g__Ca_Cloacimonas	0.9999980307551188
2c5ba0229758d152825ddeef395fcecd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Serpentinicella; g__midas_g_75908	0.8265949259579931
9b38c83e9f4e2a1c9ccca312a8701603	k__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__Cloacimonadaceae; g__W5	0.9998186161734196
ae53fe95ad7f469e3187a126d6098100	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__midas_g_156; s__midas_s_156	0.8274517256078282
9c90a0c962c8b6283f7a71b644fce90c	k__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__midas_g_249	0.9999983076828874
a9c824dcc1edf7518389d9eec8ed0ebb	k__Bacteria; p__Thermotogota; c__Thermotogae; o__Petrotogales; f__Petrotogaceae; g__SC103; s__midas_s_1054	0.998623669581669
4edddf882f239ced4f5389f1abee9754	k__Bacteria; p__Firmicutes; c__Clostridia; o__Proteinivoracales; f__midas_f_1799; g__midas_g_1799	0.713358316502117
45f57e55f2f3051645343e39b90396ec	k__Bacteria; p__Firmicutes; c__Limnochordia; o__MBA03; f__midas_f_112; g__midas_g_2506; s__midas_s_112918	0.9283400944364497
b659fcf2b17787c3e45bedfc42a89936	k__Bacteria; p__Firmicutes; c__Bacilli; o__Haloplasmatales; f__Haloplasmataceae; g__Haloplasma; s__midas_s_99854	0.8732455643274402
4cec2826da45c90930f69ae290165f1d	k__Bacteria; p__Desulfobacterota; c__Syntrophorhabdia; o__Syntrophorhabdales; f__Syntrophorhabdaceae; g__Syntrophorhabdus; s__midas_s_41	0.9699594641814304
495cc889a2e82868482b1feb2f71fbd0	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0.9999855551487428
b78bdac2d66434f67db2a71b6f893639	k__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__midas_s_54	0.9961100413804307
f8ec439cb9f26e97be2793df3c52b03d	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Gordonia	0.9999667402147059
99b459540b7b4682716095be1962981e	k__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__Cloacimonadaceae; g__W5	0.9999998542175849
758b8307071957eb86c89a180b187482	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__midas_g_156; s__midas_s_876	0.981995900418235
3d34374d81a96ce4972b93ef5dae9b82	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Thiopseudomonas; s__midas_s_89874	0.993784124967047
